"Write In, if any ",0 0.00% Provisional Turnout ,0 ,0.00%
Total... ,0 0.00% Total... ,43 ,7.41%
SG - UNITED STATES SENATOR ,(Final) DC Statehood Green Party Registration & Turnout ,"",23
Joyce Robinson-Paul ,1 100.00% Election Day Turnout ,2 ,8.70%
"Write In, if any ",0 0.00% Absentee Turnout ,1 ,4.35%
Total... ,1 100.00% Provisional Turnout ,0 ,0.00%
SG - UNITED STATES REPRESENTATIVE ,(Final) Total... ,3 ,13.04%
Keith R. Ware ,1 100.00% DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
"Write In, if any ",0 0.00% Andy Miscuk ,68 ,9.14%
Total... ,1 100.00% Eleanor Holmes Norton ,670 ,90.05%
"","Write In, if any ",6 ,0.81%
"",Total... ,744 ,100.00%
"",DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
"",Vincent Orange ,3 ,0.38%
"",Adrian Fenty ,412 ,52.75%
"",Michael A. Brown ,1 ,0.13%
"",Linda Cropp ,261 ,33.42%
"",Artee (RT) Milligan ,0 ,0.00%
"",Marie Johns ,104 ,13.32%
"",Nestor Djonkam ,0 ,0.00%
"","Write In, if any ",0 ,0.00%
"",Total... ,781 ,100.00%
"",DEM - CHAIRMAN OF THE COUNCIL ,"",(Final)
"",Vincent C. Gray ,208 ,27.40%
"",Kathy Patterson ,551 ,72.60%
"","Write In, if any ",0 ,0.00%
"",Total... ,759 ,100.00%
"",DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
"",Phil Mendelson ,598 ,84.82%
"",A. Scott Bolden ,105 ,14.89%
"","Write In, if any ",2 ,0.28%
"",Total... ,705 ,100.00%
"",DEM - WARD THREE MEMBER OF THE COUNCIL ,"",(Final)
"",Bill Rice ,40 ,5.27%
"",Paul Strauss ,104 ,13.70%
"",Jonathan Rees ,1 ,0.13%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 10 ,Precinct 10,"",""
DEM - WARD THREE MEMBER OF THE COUNCIL ,(Final) SG - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
Sam Brooks ,83 10.94% Chris Otten ,0 ,0.00%
Erik S. Gaull ,"60 7.91% Write In, if any ",3 ,100.00%
Eric Goulet ,27 3.56% Total... ,3 ,100.00%
Cathy Wiss ,50 6.59%,"",""
Mary M. Cheh ,379 SG - CHAIRMAN OF THE COUNCIL 49.93%,"",(Final)
Robert Gordon ,"15 1.98% Write In, if any ",2 ,100.00%
"Write In, if any ",0 0.00% Total... ,2 ,100.00%
Total... ,759 100.00% SG - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
DEM - UNITED STATES SENATOR ,(Final) Ann C. Wilcox ,0 ,0.00%
Michael D. Brown ,"332 70.19% Write In, if any ",3 ,100.00%
Philip Pannell ,133 28.12% Total... ,3 ,100.00%
"Write In, if any ",8 1.69% SG - WARD THREE MEMBER OF THE COUNCIL ,"",(Final)
Total... ,"473 100.00% Write In, if any ",3 ,100.00%
DEM - UNITED STATES REPRESENTATIVE ,(Final) Total... ,3 ,100.00%
Mike Panetta ,252 59.02% SG - UNITED STATES SENATOR ,"",(Final)
John J. Forster ,63 14.75% Joyce Robinson-Paul ,1 ,50.00%
James S. Bubar ,"102 23.89% Write In, if any ",1 ,50.00%
"Write In, if any ",10 2.34%,"",""
"",Total... ,2 ,100.00%
Total... ,427 100.00%,"",""
"",SG - UNITED STATES REPRESENTATIVE ,"",(Final)
REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,(Final) Keith R. Ware ,1 ,50.00%
"Write In, if any ","3 100.00% Write In, if any ",1 ,50.00%
Total... ,3 100.00% Total... ,2 ,100.00%
REP - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"",""
David W. Kranich ,30 83.33%,"",""
"Write In, if any ",6 16.67%,"",""
Total... ,36 100.00%,"",""
REP - CHAIRMAN OF THE COUNCIL ,(Final),"",""
"Write In, if any ",3 100.00%,"",""
Total... ,3 100.00%,"",""
REP - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"",""
Marcus Skelton ,31 96.88%,"",""
"Write In, if any ",1 3.13%,"",""
Total... ,32 100.00%,"",""
REP - WARD THREE MEMBER OF THE COUNCIL ,(Final),"",""
Theresa Conroy ,29 90.63%,"",""
"Write In, if any ",3 9.38%,"",""
Total... ,32 100.00%,"",""
REP - UNITED STATES SENATOR ,(Final),"",""
"Write In, if any ",2 100.00%,"",""
Total... ,2 100.00%,"",""
REP - UNITED STATES REPRESENTATIVE ,(Final),"",""
"Write In, if any ",0 0.00%,"",""
Total... ,0 0.00%,"",""
SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,(Final),"",""
"Write In, if any ",3 100.00%,"",""
Total... ,3 100.00%,"",""
"","",Primary Election,"",""
"","","September 12, 2006","",""
"","",Precinct Report,"",""
"","",District Of Columbia,"",""
"","",Certified Election Night Results ,"",""
Precinct 11 ,"",Precinct 11,"",""
Registration & Turnout ,"","3,754 DEM - WARD THREE MEMBER OF THE COUNCIL ","",(Final)
Election Day Turnout ,"",1105 29.44% Sam Brooks 115 ,"",10.97%
Absentee Turnout ,"",28 0.75% Erik S. Gaull 58 ,"",5.53%
Provisional Turnout ,"",17 0.45% Eric Goulet 36 ,"",3.44%
Total... ,"","1,150 30.63% Cathy Wiss 37 ","",3.53%
"","",Mary M. Cheh 390 ,"",37.21%
Democratic Registration & Turnout ,"","2,846 Robert Gordon 39 ","",3.72%
Election Day Turnout ,"","1037 36.44% Write In, if any 1 ","",0.10%
Absentee Turnout ,"",27 0.95%,"",""
Provisional Turnout ,"","17 Total... 1,048 0.60%","",100.00%
Total... ,"","1,081 37.98% DEM - UNITED STATES SENATOR ","",(Final)
"","",Michael D. Brown 491 ,"",66.98%
Republican Registration & Turnout ,"",854 Philip Pannell 223 ,"",30.42%
Election Day Turnout ,"","65 7.61% Write In, if any 19 ","",2.59%
Absentee Turnout ,"",1 0.12%,"",""
Provisional Turnout ,"",0 Total... 733 0.00%,"",100.00%
Total... ,"",66 7.73% DEM - UNITED STATES REPRESENTATIVE ,"",(Final)
"","",Mike Panetta 398 ,"",60.49%
DC Statehood Green Party Registration & Turnout ,"",54 John J. Forster 110 ,"",16.72%
Election Day Turnout ,"",3 5.56% James S. Bubar 130 ,"",19.76%
Absentee Turnout ,"","0 0.00% Write In, if any 20 ","",3.04%
Provisional Turnout ,"",0 0.00%,"",""
"","",Total... 658 ,"",100.00%
Total... ,"",3 5.56%,"",""
"","",REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"","(Final) Write In, if any 9 ","",100.00%
Andy Miscuk ,"",129 12.46%,"",""
Eleanor Holmes Norton ,"",894 Total... 9 86.38%,"",100.00%
"Write In, if any ","",12 1.16% REP - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
Total... ,"","1,035 100.00% David W. Kranich 53 ","",82.81%
"","","Write In, if any 11 ","",17.19%
DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final),"",""
Vincent Orange ,"",7 Total... 64 0.65%,"",100.00%
Adrian Fenty ,"",597 55.59% REP - CHAIRMAN OF THE COUNCIL ,"",(Final)
Michael A. Brown ,"","5 0.47% Write In, if any 10 ","",100.00%
Linda Cropp ,"",329 30.63% Total... 10 ,"",100.00%
Artee (RT) Milligan ,"",1 0.09%,"",""
Marie Johns ,"",129 REP - AT-LARGE MEMBER OF THE COUNCIL 12.01%,"",(Final)
Nestor Djonkam ,"",2 0.19% Marcus Skelton 59 ,"",95.16%
"Write In, if any ","","4 0.37% Write In, if any 3 ","",4.84%
Total... ,"","1,074 100.00% Total... 62 ","",100.00%
DEM - CHAIRMAN OF THE COUNCIL ,"",(Final) REP - WARD THREE MEMBER OF THE COUNCIL ,"",(Final)
Vincent C. Gray ,"",252 24.37% Theresa Conroy 58 ,"",92.06%
Kathy Patterson ,"","777 75.15% Write In, if any 5 ","",7.94%
"Write In, if any ","",5 0.48% Total... 63 ,"",100.00%
Total... ,"","1,034 100.00% REP - UNITED STATES SENATOR ","",(Final)
DEM - AT-LARGE MEMBER OF THE COUNCIL ,"","(Final) Write In, if any 7 ","",100.00%
Phil Mendelson ,"",845 86.67% Total... 7 ,"",100.00%
A. Scott Bolden ,"",127 13.03% REP - UNITED STATES REPRESENTATIVE ,"",(Final)
"Write In, if any ","","3 0.31% Write In, if any 7 ","",100.00%
Total... ,"",975 100.00% Total... 7 ,"",100.00%
DEM - WARD THREE MEMBER OF THE COUNCIL ,"",(Final) SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,"",(Final)
Bill Rice ,"","46 4.39% Write In, if any 2 ","",100.00%
Paul Strauss ,"",317 30.25%,"",""
Jonathan Rees ,"",9 0.86% Total... 2 ,"",100.00%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 11 ,Precinct 12,"",""
SG - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final) Registration & Turnout ,"",668
Chris Otten ,1 33.33% Election Day Turnout ,218 ,32.63%
"Write In, if any ",2 66.67% Absentee Turnout ,20 ,2.99%
Total... ,3 100.00% Provisional Turnout ,3 ,0.45%
SG - CHAIRMAN OF THE COUNCIL ,(Final) Total... ,241 ,36.08%
"Write In, if any ",3 100.00% Democratic Registration & Turnout ,"",464
Total... ,3 100.00% Election Day Turnout ,190 ,40.95%
"",Absentee Turnout ,19 ,4.09%
SG - AT-LARGE MEMBER OF THE COUNCIL ,(Final) Provisional Turnout ,3 ,0.65%
Ann C. Wilcox ,3 100.00%,"",""
"Write In, if any ",0 Total... 0.00%,212 ,45.69%
Total... ,3 100.00% Republican Registration & Turnout ,"",200
"",Election Day Turnout ,28 ,14.00%
SG - WARD THREE MEMBER OF THE COUNCIL ,(Final) Absentee Turnout ,1 ,0.50%
"Write In, if any ",3 100.00% Provisional Turnout ,0 ,0.00%
Total... ,3 100.00% Total... ,29 ,14.50%
SG - UNITED STATES SENATOR ,(Final) DC Statehood Green Party Registration & Turnout ,"",4
Joyce Robinson-Paul ,3 100.00% Election Day Turnout ,0 ,0.00%
"Write In, if any ",0 0.00% Absentee Turnout ,0 ,0.00%
Total... ,3 100.00% Provisional Turnout ,0 ,0.00%
SG - UNITED STATES REPRESENTATIVE ,(Final) Total... ,0 ,0.00%
Keith R. Ware ,3 100.00% DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
"Write In, if any ",0 0.00% Andy Miscuk ,20 ,10.00%
Total... ,3 100.00% Eleanor Holmes Norton ,178 ,89.00%
"","Write In, if any ",2 ,1.00%
"",Total... ,200 ,100.00%
"",DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
"",Vincent Orange ,0 ,0.00%
"",Adrian Fenty ,99 ,46.92%
"",Michael A. Brown ,3 ,1.42%
"",Linda Cropp ,89 ,42.18%
"",Artee (RT) Milligan ,0 ,0.00%
"",Marie Johns ,20 ,9.48%
"",Nestor Djonkam ,0 ,0.00%
"","Write In, if any ",0 ,0.00%
"",Total... ,211 ,100.00%
"",DEM - CHAIRMAN OF THE COUNCIL ,"",(Final)
"",Vincent C. Gray ,53 ,26.24%
"",Kathy Patterson ,148 ,73.27%
"","Write In, if any ",1 ,0.50%
"",Total... ,202 ,100.00%
"",DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
"",Phil Mendelson ,159 ,84.13%
"",A. Scott Bolden ,30 ,15.87%
"","Write In, if any ",0 ,0.00%
"",Total... ,189 ,100.00%
"",DEM - WARD THREE MEMBER OF THE COUNCIL ,"",(Final)
"",Bill Rice ,5 ,2.45%
"",Paul Strauss ,17 ,8.33%
"",Jonathan Rees ,1 ,0.49%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 12 ,Precinct 12,"",""
DEM - WARD THREE MEMBER OF THE COUNCIL ,(Final) SG - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
Sam Brooks ,18 8.82% Chris Otten ,0 ,0.00%
Erik S. Gaull ,"16 7.84% Write In, if any ",0 ,0.00%
Eric Goulet ,10 4.90% Total... ,0 ,0.00%
Cathy Wiss ,6 2.94%,"",""
Mary M. Cheh ,118 SG - CHAIRMAN OF THE COUNCIL 57.84%,"",(Final)
Robert Gordon ,"13 6.37% Write In, if any ",0 ,0.00%
"Write In, if any ",0 0.00% Total... ,0 ,0.00%
Total... ,204 100.00% SG - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
DEM - UNITED STATES SENATOR ,(Final) Ann C. Wilcox ,0 ,0.00%
Michael D. Brown ,"87 72.50% Write In, if any ",0 ,0.00%
Philip Pannell ,32 26.67% Total... ,0 ,0.00%
"Write In, if any ",1 0.83% SG - WARD THREE MEMBER OF THE COUNCIL ,"",(Final)
Total... ,"120 100.00% Write In, if any ",0 ,0.00%
DEM - UNITED STATES REPRESENTATIVE ,(Final) Total... ,0 ,0.00%
Mike Panetta ,60 54.55% SG - UNITED STATES SENATOR ,"",(Final)
John J. Forster ,21 19.09% Joyce Robinson-Paul ,0 ,0.00%
James S. Bubar ,"26 23.64% Write In, if any ",0 ,0.00%
"Write In, if any ",3 2.73%,"",""
"",Total... ,0 ,0.00%
Total... ,110 100.00%,"",""
"",SG - UNITED STATES REPRESENTATIVE ,"",(Final)
REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,(Final),"",""
"",Keith R. Ware ,0 ,0.00%
"Write In, if any ","6 100.00% Write In, if any ",0 ,0.00%
Total... ,6 100.00% Total... ,0 ,0.00%
REP - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"",""
David W. Kranich ,20 74.07%,"",""
"Write In, if any ",7 25.93%,"",""
Total... ,27 100.00%,"",""
REP - CHAIRMAN OF THE COUNCIL ,(Final),"",""
"Write In, if any ",6 100.00%,"",""
Total... ,6 100.00%,"",""
REP - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"",""
Marcus Skelton ,20 95.24%,"",""
"Write In, if any ",1 4.76%,"",""
Total... ,21 100.00%,"",""
REP - WARD THREE MEMBER OF THE COUNCIL ,(Final),"",""
Theresa Conroy ,26 92.86%,"",""
"Write In, if any ",2 7.14%,"",""
Total... ,28 100.00%,"",""
REP - UNITED STATES SENATOR ,(Final),"",""
"Write In, if any ",4 100.00%,"",""
Total... ,4 100.00%,"",""
REP - UNITED STATES REPRESENTATIVE ,(Final),"",""
"Write In, if any ",4 100.00%,"",""
Total... ,4 100.00%,"",""
SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,(Final),"",""
"Write In, if any ",0 0.00%,"",""
Total... ,0 0.00%,"",""
"","",Primary Election,"","",""
"","","September 12, 2006","","",""
"","",Precinct Report,"","",""
"","",District Of Columbia,"","",""
"","",Certified Election Night Results ,"","",""
Precinct 13 ,"",Precinct 13,"","",""
Registration & Turnout ,"","1,442 DEM - UNITED STATES SENATOR ","","",(Final)
Election Day Turnout ,"","486 33.70% Write In, if any ",8 ,"",2.72%
Absentee Turnout ,"",15 1.04% Total... ,294 ,"",100.00%
Provisional Turnout ,"",8 0.55%,"","",""
"","",DEM - UNITED STATES REPRESENTATIVE ,"","",(Final)
Total... ,"",509 35.30% Mike Panetta ,144 ,"",58.06%
Democratic Registration & Turnout ,"","1,135 John J. Forster ",43 ,"",17.34%
Election Day Turnout ,"",468 41.23% James S. Bubar ,51 ,"",20.56%
Absentee Turnout ,"","15 1.32% Write In, if any ",10 ,"",4.03%
Provisional Turnout ,"",8 0.70% Total... ,248 ,"",100.00%
Total... ,"",491 43.26% REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"","",(Final)
Republican Registration & Turnout ,"","292 Write In, if any ",4 ,"",100.00%
Election Day Turnout ,"",16 5.48% Total... ,4 ,"",100.00%
Absentee Turnout ,"",0 0.00%,"","",""
Provisional Turnout ,"",0 REP - MAYOR OF THE DISTRICT OF COLUMBIA 0.00%,"","",(Final)
"","",David W. Kranich ,12 ,"",80.00%
Total... ,"","16 5.48% Write In, if any ",3 ,"",20.00%
DC Statehood Green Party Registration & Turnout ,"",15 Total... ,15 ,"",100.00%
Election Day Turnout ,"",2 13.33%,"","",""
Absentee Turnout ,"",0 REP - CHAIRMAN OF THE COUNCIL 0.00%,"","",(Final)
Provisional Turnout ,"","0 0.00% Write In, if any ",1 ,"",100.00%
Total... ,"",2 13.33% Total... ,1 ,"",100.00%
DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final) REP - AT-LARGE MEMBER OF THE COUNCIL ,"","",(Final)
Andy Miscuk ,"",40 8.70% Marcus Skelton ,11 ,"",100.00%
Eleanor Holmes Norton ,"","417 90.65% Write In, if any ",0 ,"",0.00%
"Write In, if any ","",3 0.65% Total... ,11 ,"",100.00%
Total... ,"",460 100.00% REP - UNITED STATES SENATOR ,"","",(Final)
DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"","(Final) Write In, if any ",1 ,"",100.00%
Vincent Orange ,"",0 0.00% Total... ,1 ,"",100.00%
Adrian Fenty ,"",264 54.10% REP - UNITED STATES REPRESENTATIVE ,"","",(Final)
Michael A. Brown ,"","1 0.20% Write In, if any ",1 ,"",100.00%
Linda Cropp ,"",162 33.20%,"","",""
Artee (RT) Milligan ,"",0 0.00% Total... ,1 ,"",100.00%
Marie Johns ,"",60 12.30% SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,"","",(Final)
Nestor Djonkam ,"","0 0.00% Write In, if any ",0 ,"",0.00%
"Write In, if any ","",1 0.20% Total... ,0 ,"",0.00%
Total... ,"",488 100.00% SG - MAYOR OF THE DISTRICT OF COLUMBIA ,"","",(Final)
DEM - CHAIRMAN OF THE COUNCIL ,"",(Final) Chris Otten ,1 ,"",50.00%
Vincent C. Gray ,"","161 35.23% Write In, if any ",1 ,"",50.00%
Kathy Patterson ,"",296 64.77% Total... ,2 ,"",100.00%
"Write In, if any ","",0 0.00%,"","",""
"","",SG - CHAIRMAN OF THE COUNCIL ,"","",(Final)
Total... ,"",457 100.00%,"","",""
"","","Write In, if any ",1 ,"",100.00%
DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final) Total... ,1 ,"",100.00%
Phil Mendelson ,"",391 88.06%,"","",""
A. Scott Bolden ,"",50 11.26% SG - AT-LARGE MEMBER OF THE COUNCIL ,"","",(Final)
"Write In, if any ","",3 0.68% Ann C. Wilcox ,1 ,"",50.00%
"","","Write In, if any ",1,"",""
Total... ,"",444 100.00% ,"","",50.00%
"","",Total... ,2 ,"",100.00%
DEM - UNITED STATES SENATOR ,"",(Final),"","",""
Michael D. Brown ,"",210 71.43% SG - UNITED STATES SENATOR ,"","",(Final)
Philip Pannell ,"",76 25.85% Joyce Robinson-Paul ,1 ,"",50.00%
"",Primary Election,"",""
"","September 12, 2006","",""
"",Precinct Report,"",""
"",District Of Columbia,"",""
"",Certified Election Night Results ,"",""
Precinct 13 ,Precinct 14,"",""
SG - UNITED STATES SENATOR ,(Final) Registration & Turnout ,"","2,925"
"Write In, if any ",1 50.00% Election Day Turnout ,736 ,25.16%
Total... ,2 100.00% Absentee Turnout ,33 ,1.13%
"",Provisional Turnout ,15 ,0.51%
SG - UNITED STATES REPRESENTATIVE ,(Final),"",""
Keith R. Ware ,2 Total... 100.00%,784 ,26.80%
"Write In, if any ",0 0.00% Democratic Registration & Turnout ,"","2,424"
Total... ,2 100.00% Election Day Turnout ,712 ,29.37%
"",Absentee Turnout ,32 ,1.32%
"",Provisional Turnout ,15 ,0.62%
"",Total... ,759 ,31.31%
"",Republican Registration & Turnout ,"",460
"",Election Day Turnout ,23 ,5.00%
"",Absentee Turnout ,0 ,0.00%
"",Provisional Turnout ,0 ,0.00%
"",Total... ,23 ,5.00%
"",DC Statehood Green Party Registration & Turnout ,"",41
"",Election Day Turnout ,1 ,2.44%
"",Absentee Turnout ,1 ,2.44%
"",Provisional Turnout ,0 ,0.00%
"",Total... ,2 ,4.88%
"",DEM - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"",(Final)
"",Andy Miscuk ,95 ,13.14%
"",Eleanor Holmes Norton ,620 ,85.75%
"","Write In, if any ",8 ,1.11%
"",Total... ,723 ,100.00%
"",DEM - MAYOR OF THE DISTRICT OF COLUMBIA ,"",(Final)
"",Vincent Orange ,5 ,0.66%
"",Adrian Fenty ,403 ,53.52%
"",Michael A. Brown ,3 ,0.40%
"",Linda Cropp ,233 ,30.94%
"",Artee (RT) Milligan ,0 ,0.00%
"",Marie Johns ,109 ,14.48%
"",Nestor Djonkam ,0 ,0.00%
"","Write In, if any ",0 ,0.00%
"",Total... ,753 ,100.00%
"",DEM - CHAIRMAN OF THE COUNCIL ,"",(Final)
"",Vincent C. Gray ,247 ,34.69%
"",Kathy Patterson ,459 ,64.47%
"","Write In, if any ",6 ,0.84%
"",Total... ,712 ,100.00%
"",DEM - AT-LARGE MEMBER OF THE COUNCIL ,"",(Final)
"",Phil Mendelson ,601 ,85.98%
"",A. Scott Bolden ,97 ,13.88%
"","Write In, if any ",1 ,0.14%
"",Total... ,699 ,100.00%
"",DEM - UNITED STATES SENATOR ,"",(Final)
"",Michael D. Brown ,282 ,55.95%
"",Philip Pannell ,211 ,41.87%
"",Primary Election,"","",""
"","September 12, 2006","","",""
"",Precinct Report,"","",""
"",District Of Columbia,"","",""
"",Certified Election Night Results ,"","",""
Precinct 14 ,Precinct 14,"","",""
DEM - UNITED STATES SENATOR ,(Final) SG - UNITED STATES SENATOR ,"","",(Final)
"Write In, if any ","11 2.18% Write In, if any ","",0 ,0.00%
Total... ,504 100.00% Total... ,"",2 ,100.00%
DEM - UNITED STATES REPRESENTATIVE ,(Final) SG - UNITED STATES REPRESENTATIVE ,"","",(Final)
Mike Panetta ,286 62.72% Keith R. Ware ,"",2 ,100.00%
John J. Forster ,"81 17.76% Write In, if any ","",0 ,0.00%
James S. Bubar ,73 16.01% Total... ,"",2 ,100.00%
"Write In, if any ",16 3.51%,"","",""
Total... ,456 100.00%,"","",""
REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,(Final),"","",""
"Write In, if any ",2 100.00%,"","",""
Total... ,2 100.00%,"","",""
REP - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"","",""
David W. Kranich ,15 75.00%,"","",""
"Write In, if any ",5 25.00%,"","",""
Total... ,20 100.00%,"","",""
REP - CHAIRMAN OF THE COUNCIL ,(Final),"","",""
"Write In, if any ",1 100.00%,"","",""
Total... ,1 100.00%,"","",""
REP - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"","",""
Marcus Skelton ,16 100.00%,"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,16 100.00%,"","",""
REP - UNITED STATES SENATOR ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
REP - UNITED STATES REPRESENTATIVE ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - MAYOR OF THE DISTRICT OF COLUMBIA ,(Final),"","",""
Chris Otten ,2 100.00%,"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,2 100.00%,"","",""
SG - CHAIRMAN OF THE COUNCIL ,(Final),"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,0 0.00%,"","",""
SG - AT-LARGE MEMBER OF THE COUNCIL ,(Final),"","",""
Ann C. Wilcox ,2 100.00%,"","",""
"Write In, if any ",0 0.00%,"","",""
Total... ,2 100.00%,"","",""
SG - UNITED STATES SENATOR ,(Final),"","",""
Joyce Robinson-Paul ,2 100.00%,"","",""
"","",Primary Election,"","",""
"","","September 12, 2006","","",""
"","",Precinct Report,"","",""
"","",District Of Columbia,"","",""
"","",Certified Election Night Results ,"","",""
Precinct 15 ,"",Precinct 15,"","",""
Registration & Turnout ,"","3,029 DEM - UNITED STATES SENATOR ","","",(Final)
Election Day Turnout ,"","919 30.34% Write In, if any ",16 ,"",2.45%
Absentee Turnout ,"",38 1.25% Total... ,652 ,"",100.00%
Provisional Turnout ,"",40 1.32%,"","",""
"","",DEM - UNITED STATES REPRESENTATIVE ,"","",(Final)
Total... ,"",997 32.92% Mike Panetta ,331 ,"",58.69%
Democratic Registration & Turnout ,"","2,633 John J. Forster ",95 ,"",16.84%
Election Day Turnout ,"",892 33.88% James S. Bubar ,116 ,"",20.57%
Absentee Turnout ,"","36 1.37% Write In, if any ",22 ,"",3.90%
Provisional Turnout ,"",40 1.52% Total... ,564 ,"",100.00%
Total... ,"",968 36.76% REP - DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVE ,"","",(Final)
Republican Registration & Turnout ,"","355 Write In, if any ",5 ,"",100.00%
Election Day Turnout ,"",24 6.76% Total... ,5 ,"",100.00%
Absentee Turnout ,"",2 0.56%,"","",""
